id,titulo,autores,ano,link,texto
206,Study on the Helpfulness of Explainable Artificial Intelligence,"Tobias Labarta, Elizaveta Kulicheva, Ronja Froelian, Christian Geißler, Xenia Melman, Julian von Klitzing",2024,http://arxiv.org/abs/2410.11896v1,
207,"Watershed of Artificial Intelligence: Human Intelligence, Machine Intelligence, and Biological Intelligence","Li Weigang, Liriam Enamoto, Denise Leyi Li, Geraldo Pereira Rocha Filho",2021,http://arxiv.org/abs/2104.13155v2,
208,Games for Artificial Intelligence Research: A Review and Perspectives,"Chengpeng Hu, Yunlong Zhao, Ziqi Wang, Haocheng Du, Jialin Liu",2023,http://arxiv.org/abs/2304.13269v4,
209,Artificial Intelligence and Economic Theories,"Tshilidzi Marwala, Evan Hurwitz",2017,http://arxiv.org/abs/1703.06597v1,
210,Index,,2014,https://doi.org/10.1075/nlp.11.index,
211,Natural Language Processing Application to the Chemical Domain,"Tomoya Iwakura, Hiyori Yoshikawa",2020,https://doi.org/10.5715/jnlp.27.969,
212,A study of the link between cosmic rays and clouds with a cloud chamber at the CERN PS, The Cloud Collaboration,2001,http://arxiv.org/abs/physics/0104048v1,
213,CLOUD: an atmospheric research facility at CERN, The Cloud Collaboration,2001,http://arxiv.org/abs/physics/0104076v1,
214,A Comparative Study of Load Balancing Algorithms in Cloud Computing Environment,"Mayanka Katyal, Atul Mishra",2014,http://arxiv.org/abs/1403.6918v1,
215,Addendum to the CLOUD proposal, The Cloud Collaboration,2001,http://arxiv.org/abs/physics/0104068v1,
216,Supporting Multi-Cloud in Serverless Computing,"Haidong Zhao, Zakaria Benomar, Tobias Pfandzelter, Nikolaos Georgantas",2022,http://arxiv.org/abs/2209.09367v4,
217,Framework for cloud computing adoption: A road map for Smes to cloud migration,"Nabeel Khan, Adil Al-Yasiri",2016,http://arxiv.org/abs/1601.01608v1,
218,Application of Selective Algorithm for Effective Resource Provisioning in Cloud Computing Environment,"Mayanka Katyal, Atul Mishra",2014,http://arxiv.org/abs/1403.2914v1,
219,Phoenix Cloud: Consolidating Different Computing Loads on Shared Cluster System for Large Organization,"Jianfeng Zhan, Lei Wang, Bibo Tu, Yong Li, Peng Wang, Wei Zhou, Dan Meng",2009,http://arxiv.org/abs/0906.1346v6,
220,Handling Confidential Data on the Untrusted Cloud: An Agent-based Approach,"Ernesto Damiani, Francesco Pagano",2010,http://arxiv.org/abs/1012.0759v1,
221,"SLA-Oriented Resource Provisioning for Cloud Computing: Challenges, Architecture, and Solutions","Rajkumar Buyya, Saurabh Kumar Garg, Rodrigo N. Calheiros",2012,http://arxiv.org/abs/1201.4522v1,
222,Big Data Visualization Tools,Nikos Bikakis,2018,http://arxiv.org/abs/1801.08336v3,
223,Big Data and Fog Computing,Yogesh Simmhan,2017,http://arxiv.org/abs/1712.09552v1,
224,Big Data Analytics for Dynamic Energy Management in Smart Grids,"Panagiotis D. Diamantoulakis, Vasileios M. Kapinas, George K. Karagiannidis",2015,http://arxiv.org/abs/1504.02424v3,
225,A Semantic Approach for Big Data Exploration in Industry 4.0,"Idoia Berges, Víctor Julio Ramírez-Durán, Arantza Illarramendi",2024,http://arxiv.org/abs/2401.09789v1,
226,Building the National Radio Recordings Database: A Big Data Approach to Documenting Audio Heritage,"Emily Goodmann, Mark A. Matienzo, Shawn VanCour, William Vanden Dries",2019,http://arxiv.org/abs/1911.04625v1,
227,Data Encoding for Byzantine-Resilient Distributed Optimization,"Deepesh Data, Linqi Song, Suhas Diggavi",2019,http://arxiv.org/abs/1907.02664v2,
228,Byzantine-Resilient SGD in High Dimensions on Heterogeneous Data,"Deepesh Data, Suhas Diggavi",2020,http://arxiv.org/abs/2005.07866v1,
229,Big Data: Understanding Big Data,Kevin Taylor-Sakyi,2016,http://arxiv.org/abs/1601.04602v1,
230,Constraints on dark energy from H II starburst galaxy apparent magnitude versus redshift data,"Data Mania, Bharat Ratra",2011,http://arxiv.org/abs/1110.5626v1,
231,Big Data,"Andreas L Opdahl, Vimala Nunavath",2020,http://arxiv.org/abs/2012.09109v1,
232,Acknowledgments,,2014,https://doi.org/10.1075/nlp.11.ack,
233,An Open Natural Language Processing Development Framework for EHR-based Clinical Research: A case demonstration using the National COVID Cohort Collaborative (N3C),"Sijia Liu, Andrew Wen, Liwei Wang, Huan He, Sunyang Fu, Robert Miller, Andrew Williams, Daniel Harris, Ramakanth Kavuluru, Mei Liu, Noor Abu-el-rub, Dalton Schutte, Rui Zhang, Masoud Rouhizadeh, John D. Osborne, Yongqun He, Umit Topaloglu, Stephanie S Hong, Joel H Saltz, Thomas Schaffter, Emily Pfaff, Christopher G. Chute, Tim Duong, Melissa A. Haendel, Rafael Fuentes, Peter Szolovits, Hua Xu, Hongfang Liu, National COVID Cohort Collaborative, Natural Language Processing,  Subgroup, National COVID Cohort Collaborative",2021,http://arxiv.org/abs/2110.10780v3,
234,A Comprehensive Review of State-of-The-Art Methods for Java Code Generation from Natural Language Text,"Jessica López Espejel, Mahaman Sanoussi Yahaya Alassan, El Mehdi Chouham, Walid Dahhane, El Hassane Ettifouri",2023,http://arxiv.org/abs/2306.06371v1,
235,Towards the Study of Morphological Processing of the Tangkhul Language,"Mirinso Shadang, Navanath Saharia, Thoudam Doren Singh",2020,http://arxiv.org/abs/2006.16212v1,
236,An Automated Multiple-Choice Question Generation Using Natural Language Processing Techniques,"Chidinma A. Nwafor, Ikechukwu E. Onyenwe",2021,http://arxiv.org/abs/2103.14757v1,
237,SpeechPrompt: Prompting Speech Language Models for Speech Processing Tasks,"Kai-Wei Chang, Haibin Wu, Yu-Kai Wang, Yuan-Kuei Wu, Hua Shen, Wei-Cheng Tseng, Iu-thing Kang, Shang-Wen Li, Hung-yi Lee",2024,http://arxiv.org/abs/2408.13040v1,
238,"Time, Tense and Aspect in Natural Language Database Interfaces","I. Androutsopoulos, G. D. Ritchie, P. Thanisch",1998,http://arxiv.org/abs/cmp-lg/9803002v1,
239,Modular Mechanistic Networks: On Bridging Mechanistic and Phenomenological Models with Deep Neural Networks in Natural Language Processing,"Simon Dobnik, John D. Kelleher",2018,http://arxiv.org/abs/1807.09844v2,
240,Challenges Encountered in Turkish Natural Language Processing Studies,"Kadir Tohma, Yakup Kutlu",2021,http://arxiv.org/abs/2101.11436v1,
241,Exploring the Landscape of Natural Language Processing Research,"Tim Schopf, Karim Arabi, Florian Matthes",2023,http://arxiv.org/abs/2307.10652v5,
242,PyThaiNLP: Thai Natural Language Processing in Python,"Wannaphong Phatthiyaphaibun, Korakot Chaovavanich, Charin Polpanumas, Arthit Suriyawongkul, Lalita Lowphansirikul, Pattarawat Chormai, Peerat Limkonchotiwat, Thanathip Suntorntip, Can Udomcharoenchaikit",2023,http://arxiv.org/abs/2312.04649v1,
243,ChainSplitter: Towards Blockchain-based Industrial IoT Architecture for Supporting Hierarchical Storage,"Gang Wang, Zhijie Jerry Shi, Mark Nixon, Song Han",2019,http://arxiv.org/abs/1910.00742v1,
244,BlockSim: An Extensible Simulation Tool for Blockchain Systems,"Maher Alharby, Aad van Moorsel",2020,http://arxiv.org/abs/2004.13438v2,
245,SmartOil: Blockchain and smart contract-based oil supply chain management,"AKM Bahalul Haque, Md. Rifat Hasan, Md. Oahiduzzaman Mondol Zihad",2021,http://arxiv.org/abs/2105.05338v1,
246,Blockchain-Based Federated Learning: Incentivizing Data Sharing and Penalizing Dishonest Behavior,"Amir Jaberzadeh, Ajay Kumar Shrestha, Faijan Ahamad Khan, Mohammed Afaan Shaikh, Bhargav Dave, Jason Geng",2023,http://arxiv.org/abs/2307.10492v1,
247,Blockchain for Business Process Enactment: A Taxonomy and Systematic Literature Review,"Fabian Stiehle, Ingo Weber",2022,http://arxiv.org/abs/2206.03237v2,
248,A trustless society? A political look at the blockchain vision,Rainer Rehak,2024,http://arxiv.org/abs/2405.06097v1,
249,Oceanic Games: Centralization Risks and Incentives in Blockchain Mining,"Nikos Leonardos, Stefanos Leonardos, Georgios Piliouras",2019,http://arxiv.org/abs/1904.02368v4,
250,Customer Data Sharing Platform: A Blockchain-Based Shopping Cart,"Ajay Kumar Shrestha, Sandhya Joshi, Julita Vassileva",2020,http://arxiv.org/abs/2004.13890v1,
251,Advanced Drone Swarm Security by Using Blockchain Governance Game,Song-Kyoo Kim,2021,http://arxiv.org/abs/2112.15454v4,
252,Digital Twins and Blockchain for IoT Management,"Mayra Samaniego, Ralph Deters",2023,http://arxiv.org/abs/2309.01042v1,
253,Domain Specific Modeling (DSM) as a Service for the Internet of Things & Services,Armin Moin,2020,http://arxiv.org/abs/2009.10637v1,
254,Access-based Lightweight Physical Layer Authentication for the Internet of Things Devices,"Saud Khan, Chandra Thapa, Salman Durrani, Seyit Camtepe",2023,http://arxiv.org/abs/2303.00307v3,
255,Sense-Deliberate-Act Cognitive Agents for Sense-Compute-Control Applications in the Internet of Things & Services,Armin Moin,2020,http://arxiv.org/abs/2009.10638v1,
256,Micro-location for Internet of Things equipped Smart Buildings,"Faheem Zafari, Ioannis Papapanagiotou, Konstantinos Christidis",2015,http://arxiv.org/abs/1501.01539v2,
257,Distributed Continuous Range-Skyline Query Monitoring over the Internet of Mobile Things,"Chuan-Chi Lai, Zulhaydar Fairozal Akbar, Chuan-Ming Liu, Van-Dai Ta, Li-Chun Wang",2019,http://arxiv.org/abs/1904.10889v1,
258,Cells in the Internet of Things,"Ayush Shah, H. B. Acharya, Ambar Pal",2015,http://arxiv.org/abs/1510.07861v1,
259,Privacy-by-Design Framework for Assessing Internet of Things Applications and Platforms,"Charith Perera, Ciaran McCormick, Arosha K. Bandara, Blaine A. Price, Bashar Nuseibeh",2016,http://arxiv.org/abs/1609.04060v1,
260,Internet of Things: An Overview,"Farzad Khodadadi, Amir Vahid Dastjerdi, Rajkumar Buyya",2017,http://arxiv.org/abs/1703.06409v1,
261,The Internet of Things: Perspectives on Security from RFID and WSN,"Ayush Shah, Ambar Pal, H. B. Acharya",2016,http://arxiv.org/abs/1604.00389v1,
262,Fine Time Measurement for the Internet of Things: A Practical Approach Using ESP32,"V. Barral Vales, O. C. Fernández, T. Domínguez-Bolaño, C. J. Escudero, José A. García-Naya",2024,http://arxiv.org/abs/2401.16517v1,
263,Automating Multi-Tenancy Performance Evaluation on Edge Compute Nodes,"Joanna Georgiou, Moysis Symeonides, George Pallis, Marios D. Dikaiakos",2025,http://arxiv.org/abs/2506.10461v1,
264,Edge-state enhanced transport in a 2-dimensional quantum walk,"Janos K. Asboth, Jonathan M. Edge",2014,http://arxiv.org/abs/1411.3958v3,
265,Mobility driven Cloud-Fog-Edge Framework for Location-aware Services: A Comprehensive Review,"Shreya Ghosh, Soumya Ghosh",2020,http://arxiv.org/abs/2007.04193v2,
266,Developing an edge computing platform for real-time descriptive analytics,"Hung Cao, Monica Wachowicz, Sangwhan Cha",2017,http://arxiv.org/abs/1705.08449v4,
267,Combining edge and cloud computing for mobility analytics,"Ikechukwu Maduako, Hung Cao, Lilian Hernandez, Monica Wachowicz",2017,http://arxiv.org/abs/1706.06535v1,
268,A Taxonomy for Management and Optimization of Multiple Resources in Edge Computing,"Klervie Toczé, Simin Nadjm-Tehrani",2018,http://arxiv.org/abs/1801.05610v3,
269,ENTS: An Edge-native Task Scheduling System for Collaborative Edge Computing,"Mingjin Zhang, Jiannong Cao, Lei Yang, Liang Zhang, Yuvraj Sahni, Shan Jiang",2022,http://arxiv.org/abs/2210.07842v1,
270,A Distributed Framework for Privacy-Enhanced Vision Transformers on the Edge,"Zihao Ding, Mufeng Zhu, Zhongze Tang, Sheng Wei, Yao Liu",2025,http://arxiv.org/abs/2512.09309v1,
271,Priority-based Fair Scheduling in Edge Computing,"Arkadiusz Madej, Nan Wang, Nikolaos Athanasopoulos, Rajiv Ranjan, Blesson Varghese",2020,http://arxiv.org/abs/2001.09070v1,
272,Edge Intelligence: Paving the Last Mile of Artificial Intelligence with Edge Computing,"Zhi Zhou, Xu Chen, En Li, Liekang Zeng, Ke Luo, Junshan Zhang",2019,http://arxiv.org/abs/1905.10083v1,
273,The Impact of Artificial Intelligence on Social Equity,Jerry Kaplan,2016,https://doi.org/10.1093/wentk/9780190602383.003.0007,
274,A inteligência artificial aplicada ao direito,,2023,https://doi.org/10.51249/hp38.2023.178,
275,Inteligência Artificial e Educação Especial : possíveis diálogos no uso da Inteligência Artificial no Atendimento Educacional Especializado,Paulo Eduardo Silva Galvão,2025,https://doi.org/10.47247/pc/6063.088.8.14,
276,INTELIGÊNCIA ARTIFICIAL NA AQUICULTURA CAMINHOS PARA UMA PRODUÇÃO SUSTENTÁVEL E AUTOMATIZADA: INTELIGÊNCIA ARTIFICIAL NA AQUICULTURA,"Erick Paiva Barbieri, Edison Barbieri",,https://doi.org/10.37885/250419220,
277,"APLICAÇÕES DA INTELIGÊNCIA ARTIFICIAL NA OCEANOGRAFIA INOVAÇÕES, DESAFIOS E PERSPECTIVAS: APLICAÇÕES DA INTELIGÊNCIA ARTIFICIAL NA OCEANOGRAFIA","Erick Paiva Barbieri, Edison Barbieri",,https://doi.org/10.37885/250419199,
278,INTELIGÊNCIA ARTIFICIAL E DEMOCRACIA – O USO DA INTELIGÊNCIA ARTIFICIAL PARA O COMBATE DO TRÁFICO HUMANO,"Dayane Ferreira Alves, Maria Gabrielle Fernandes Vieira de Sousa",,https://doi.org/10.70271/260113.152706,
279,"KAUFMAN, Dora. Desmistificando a inteligência artificial.",Suaiden Emir José,,https://doi.org/10.26512/rici.v15.n2.2022.44068,
1580,Text Mining,,2026,https://doi.org/10.3390/books978-3-7258-6140-8,
280,Nem inteligência nem artificial: Os limites da Inteligência Artificial e o que nos faz humanos,Kardec Duailibe A.,2025,https://doi.org/10.24824/978652518212.4,
281,LIDERANÇA 4.0: MOLDANDO CULTURAS INOVADORAS COM INTELIGÊNCIA ARTIFICIAL,Tatiane Ketlyn Roncovsky Weiler,,https://doi.org/10.29327/5435233.1-9,
282,Aplicação de métodos de inteligência artificial em inteligência de negócios.,Rogério Garcia Dutra,,https://doi.org/10.11606/d.3.2001.tde-13092024-080026,
283,IMPACTOS DA INTELIGÊNCIA ARTIFICIAL NO SETOR BANCÁRIO,A. D. MATOS,2022,https://doi.org/10.48209/978-65-5417-001-4,
284,Aprendizado de máquina para classificação da desocupação de leitos pós-cirúrgicos: Aprendizado de máquina para classificação da desocupação de leitos pós-cirúrgicos,A. G. Teramachi,,https://doi.org/10.31414/em.2020.d.131235,
285,Aprendizado de máquina multirrótulo: explorando a dependência de rótulos e o aprendizado ativo,Everton Alvares Cherman,,https://doi.org/10.11606/t.55.2014.tde-30042014-143953,
286,Aplicando técnicas de aprendizado de máquina em planejamento,Jean Sousa,,https://doi.org/10.14393/ufu.di.2014.327,
287,Extração de conhecimento utilizando aprendizado de máquina,José Augusto Baranauskas,,https://doi.org/10.11606/t.59.2016.tde-03082023-170549,
288,Aprendizado de máquina em redes complexas,Fabricio Aparecido Breve,,https://doi.org/10.11606/t.55.2010.tde-21092010-104722,
289,Interpretação de modelos complexos de aprendizado de máquina,Davi Keglevich Neiva,,https://doi.org/10.11606/d.55.2023.tde-15012024-160021,
290,APRENDIZADO DE MÁQUINA PARA O PROBLEMA DE SENTIMENT CLASSIFICATION,PEDRO OGURI,,https://doi.org/10.17771/pucrio.acad.9947,
291,Caracterização de falhas em sistemas de aprendizado de máquina,Alexandre Locci Martins,,https://doi.org/10.11606/t.45.2025.tde-10022026-162320,
292,Aquisição de Conhecimento Utilizando Aprendizado de Máquina Relacional,Chandler Wellington Caulkins,,https://doi.org/10.11606/d.55.2018.tde-26022018-145221,
293,Detecção autônoma de intrusões utilizando aprendizado de máquina,Eduardo Alves Ferreira,,https://doi.org/10.11606/d.55.2011.tde-28072011-160306,
294,Classificação de arritmias por aprendizado profundo,César Silva,,https://doi.org/10.31414/ee.2026.d.132279,
295,Aprendizado profundo e interfaces cérebro-computador,Willian Rampazzo,,https://doi.org/10.47749/t/unicamp.2019.1095339,
296,APRENDIZADO PROFUNDO APLICADO À SEGMENTAÇÃO DE TEXTO,MIGUEL MENDES DE BRITO,,https://doi.org/10.17771/pucrio.acad.38016,
297,Sistemas cognitivos para agentes robóticos baseado em aprendizado profundo,I. J. Silva,,https://doi.org/10.31414/ee.2019.t.130974,
298,Classificação automatizada de imagens de eletrocardiogramas por aprendizado profundo.,Felipe Meneguitti Dias,,https://doi.org/10.11606/t.3.2025.tde-16012026-084015,
299,Métodos de aprendizado profundo para a escolha do parâmetro de regularização,Emanuel Oliveira Souza,,https://doi.org/10.11606/d.55.2024.tde-17072024-104240,
300,Uma introdução ao aprendizado profundo e à otimização Riemanniana,Monica Maria Funk Drechsler,,https://doi.org/10.11606/d.45.2025.tde-30012026-162258,
301,Detecção de plantas daninhas utilizando imagens espectrais e Aprendizado Profundo,Filipe Antunes Marinho,,https://doi.org/10.11606/d.76.2024.tde-11092024-115349,
302,Aprendizado profundo para reconstrução espectral de imagens hiperespectrais,Ana Clara Caznok Silveira,,https://doi.org/10.47749/t/unicamp.2025.1518359,
303,Reconhecimento de emoção da fala utilizando aprendizado profundo e transformada wavelet,Rafael Greca Vieira,,https://doi.org/10.11606/003191168,
304,Aplicação de Redes Neurais em Previsão Hidrológicas,Rubens Almiron,,https://doi.org/10.21528/cbrn1994-056,
305,Reconhecimento de Peças Utilizando Redes Neurais,"Idmilson H. Sepeda Filho, Marcelo R. Stemmer",,https://doi.org/10.21528/cbrn1994-034,
306,Especificando Formalmente Redes Neurais via MOFEU,"Débora Abdalla, Edson Costa de Barros Carvalho Filho",,https://doi.org/10.21528/cbrn1994-003,
307,Aprendizado de Dinâmica Caótica usando Redes Neurais de Wavelets,Leandro dos Santos Coelho,,https://doi.org/10.21528/cbrn2003-090,
308,Reconhecimento de Posturas Manuais Usando Redes Neurais,"Marcus V. Lamar, Md. Shoaib Bhuiyan, Akira Iwata",,https://doi.org/10.21528/cbrn2003-066,
309,Observador Adaptativo Estável Usando Redes Neurais Artificiais,"José Alfredo Ruiz Vargas, Elder Moreira Hemerly",,https://doi.org/10.21528/cbrn1999-022,
310,Controle Adaptativo de Estruturas Flexíveis via Redes Neurais,"Vitor I. Gervini, Elder M. Hemerly, Sebastião C. P. Gomes",,https://doi.org/10.21528/cbrn2003-083,
311,Redes Neurais na Química,"Aguinaldo Robinson de Souza, Adriana Maria Francisco, Leandro Vernaschi de Mello, Rodrigo Alves Marson, Natália Moniwa",,https://doi.org/10.21528/cbrn1994-054,
312,"Analise e previsões de vasões utilizando modelos de series temporais, redes neurais e redes neurais nebulosas",Rosangela Ballini,,https://doi.org/10.47749/t/unicamp.2000.204288,
